name;Ca;dCa;Co;dCo;Cu;dCu;Fe;dFe;Ni;dNi;Описание;is_solid;id;tags;status_id;is_solution;last_normalized;sample_mass;Sc;dSc;repeat_number;method_number;created_at;priority;series_base;is_series;V (ml);Плотность;Масса твердого (g);pH;Eh;Масса навески (g);Объем р-ра H2SO4 (ml);Масса железных окатышей (g);Масса Ca(OH)2 (g);Масса CaCO3 (g);merge_date;Al;Mg;dZn;merged_from;dMg;dCd;Pb;dSi;Zn;dS;dMn;Si;Mn;dPb;Cd;S;dAl;масса;общая;last_mass_volume_update;mass_volume_source;Разбавление;Ru;mIr;mAl;K;Ag;mSc;mCu;Ir;mPt;mAu;mCl;mFe;Os;mRh;Cl;mCa;Rh;Pd;mNi;mCd;mRu;Масса навески (mg);mK;Mo;mZn;V_aliq (l);last_mass_recalculation;mCo;mMn;Au;mPb;mMo;mOs;mS;mPd;mAg;Pt;mSi;mMg;mEh;C;dC;mC;mass_solid_copied_from_C;last_copy_check;skip_reason;mass_source_for_solid;mass_volume_copy_skipped;Масса;Hg;mHg
T2-10B2;56.77;0.0849;0.0652;0.0091;0.8267;0.0141;784.3;26.8701;1.323;0.0085;0;0;681;[];3;0;2026-01-29T12:32:08.753833;68.175;1.0193;0.0031;0;0;0;0;0;0;149.62;0.4557;-122.1675;0;0;0.1;0;0;0;0;0;19.5033;11.7;0.0288;0;0.2263;0.0051;0.7796;0.2281;0.1033;6.1798;0.2348;10.8667;0.5746;1.0131;0.0036;140.5;0.1601;0;0;2026-02-01T12:50:55.448665;T2-10C2;0;0;0;664.8187;0;0;34.7454;28.1801;0;0;0;0;26734.8262;0;0;0;1935.1474;0;0;45.0978;0.1227;0;0;0;0;3.5212;0.05;2026-02-01T12:50:56.028112;2.2225;19.5867;0;26.5746;0;0;4789.2937;0;0;0;370.4186;398.8237;0;0;0;0;1;0;0;Масса образца (g) из пробы C;0;100;0;0
T2-L10P10F10B1;331.75;1.7678;0.0146;0.0023;0.0446;0.005;193.3;2.4042;0.339;0.009;0;0;682;[];3;0;2026-01-29T12:32:08.753833;0;1.007;0.001;0;0;0;0;0;0;0;0;0;0;0;0.1038;0;0;0;0;0;6.0743;4.0295;0.0071;0;0.111;0.0008;0.2039;0.1743;0.051;16.3531;0.0566;9.154;0.1692;0.2542;0.003;357.7667;0.0542;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2026-02-01T12:50:55.448672;Длина имени (14) > 11 символов;0;1;103.8;0;0
T2-L10P10F10B2;334.2;0.5657;0.0157;0.0016;0.0412;0.0054;194.35;1.3435;0.3321;0.0074;0;0;683;[];3;0;2026-01-29T12:32:08.753833;0;1.0237;0.0021;0;0;0;0;0;0;0;0;0;0;0;0.104;0;0;0;0;0;6.3393;3.832;0.0067;0;0.0877;0.0002;0.2092;0.1664;0.0575;16.9521;0.0577;8.2273;0.1606;0.25;0.0026;354.7333;0.0584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2026-02-01T12:50:55.448679;Длина имени (14) > 11 символов;0;1;104;0;0
T2-L10P10F10D1;66.755;0.1202;0.3892;0.0059;11.355;0.1485;147.3;1.4142;15.3567;0.115;0;0;684;[];3;0;2026-01-29T12:32:08.753833;2.0738;1.036;0.0017;0;0;0;0;0;0;0;0;3.1107;0;0;0.0985;0;0;0;0;0;8.3873;1.893;0.0528;0;0.0141;0.0023;0.1499;0.1162;0.148;13.8924;0.043;7.073;0.1536;0.187;0.0083;1161;0.0948;0;0;0;0;0;0;0;8.8292;0;0;1.0906;11.9533;0;0;0;0;155.0613;0;0;0;70.2723;0;0;16.1658;0.0087;0;0;0;0;0.1558;0.05;2026-02-01T12:50:56.028141;0.4097;0.1617;0;0.1578;0;0;1222.1735;0;0;0;7.4457;1.9927;0;0;0;0;0;0;0;0;0;98.5;0;0
T2-L10P10F10D2;172.35;0.0707;0.3744;0.0062;8.663;0.0057;204.3;2.687;11.71;0.0361;0;0;685;[];3;0;2026-01-29T12:32:08.753833;3.8679;1.039;0.002;0;0;0;0;0;0;0;0;5.8018;0;0;0.1024;0;0;0;0;0;9.407;2.0355;0.0405;0;0.0262;0.0016;0.2161;0.1381;0.1873;7.9607;0.0616;7.8247;0.1519;0.2722;0.008;997.6667;0.0848;0;0;0;0;0;0;0;17.7663;0;0;1.9623;16.3611;0;0;0;0;385.8457;0;0;0;325.5042;0;0;22.1158;0.0151;0;0;0;0;0.3537;0.05;2026-02-01T12:50:56.028166;0.7071;0.2869;0;0.4081;0;0;1884.2163;0;0;0;14.7779;3.8443;0;0;0;0;0;0;0;0;0;102.4;0;0
T2-F10ZB3;283.8;11.738;0.0217;0.0014;0.2389;0.0059;275.5;4.5255;0.2456;0.0097;0;0;686;[];3;0;2026-01-29T12:32:08.753833;0;1.0157;0.0023;0;0;0;0;0;0;0;0;0;0;0;0.1018;0;0;0;0;0;11.7533;2.7525;0.0097;0;0.0007;0.0001;0.3044;0.2042;0.048;16.7804;0.0885;10.66;0.1644;0.3901;0.0034;307.2667;0.0862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101.8;0;0
T2-F10ZB4;307.8;11.3137;0.0158;0.001;0.1447;0.0056;234.3;2.9698;0.2352;0.0065;0;0;687;[];3;0;2026-01-29T12:32:08.753833;0;1.016;0.0026;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;8.4447;2.7265;0.008;0;0.0163;0.0005;0.2461;0.1267;0.0563;16.8099;0.0709;7.2487;0.1405;0.3077;0.0032;314.3667;0.0595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0
T2-L10B1;50.58;0.0283;0.033;0.0012;0.328;0.0025;178.6;1.8385;0.6891;0.0116;0;0;688;[];3;0;2026-01-29T12:32:08.753833;146.82;1.0337;0.0015;0;0;0;0;0;0;214.61;0.6841;-101.685;0;0;0.104;0;0;0;0;0;7.7047;6.1545;0.0061;0;0.094;0.0004;0.2041;0.1872;0.074;12.3541;0.0489;10.2633;0.2545;0.2287;0.0027;356.3667;0.0555;0;0;2026-02-01T12:50:55.448686;T2-L10C1;0;0;0;543.8481;0;0;72.9653;23.1524;0;0;0;0;12606.7558;0;0;0;3570.2671;0;0;48.6412;0.1906;0;0;0;0;5.2234;0.05;2026-02-01T12:50:56.028195;2.3294;17.9643;0;14.4067;0;0;25154.6918;0;0;0;724.4508;434.4249;0;0;0;0;1;0;0;Масса образца (g) из пробы C;0;104;0;0
T2-L10B2;65.98;0.1131;0.0418;0.0007;0.4665;0.003;202;2.687;0.9024;0.0083;0;0;689;[];3;0;2026-01-29T12:32:08.753833;153.855;1.0773;0.0021;0;0;0;0;0;0;217.62;0.707;-95.6475;0;0;0.1085;0;0;0;0;0;10.8667;7.703;0.0071;0;0.0141;0.002;0.2383;0.0934;0.0605;14.2198;0.0545;6.172;0.3146;0.2619;0.0014;448.9667;0.1137;0;0;2026-02-01T12:50:55.448694;T2-L10C2;0;0;0;770.459;0;0;76.3816;33.0753;0;0;0;0;14321.9862;0;0;0;4678.0428;0;0;63.981;0.0993;0;0;0;0;4.2895;0.05;2026-02-01T12:50:56.028220;2.9637;22.3054;0;16.8957;0;0;31832.1528;0;0;0;437.6005;546.1498;0;0;0;0;1;0;0;Масса образца (g) из пробы C;0;108.5;0;0
T2-L10P10F10N10A2;65.945;0.0778;0.0237;0.0007;0.0039;0;1.588;0.0042;0.0047;0.0009;0;0;690;[];3;0;2026-01-29T12:32:08.753833;0;1.0583;0.0015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0382;4.0625;0.0006;0;0.012;0.0002;0;0.0044;0.0099;3.2035;0.0003;0.1289;0.0077;0;0.0006;69.3633;0.0101;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L10P10F10N10B1;399.1;3.677;0.0236;0.0008;0.0372;0.0066;244.25;0.6364;0.4602;0.0106;0;0;691;[];3;0;2026-01-29T12:32:08.753833;0;1.0077;0.0023;0;0;0;0;0;0;0;0;0;0;0;0.0998;0;0;0;0;0;5.4437;5.55;0.0088;0;0.1301;0.0007;0.2531;0.2136;0.0687;19.582;0.0725;11.2633;0.2362;0.3347;0.0037;323.7667;0.0373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99.8;0;0
T2-L10P10F10N10B2;399.15;3.182;0.0207;0.0004;0.0338;0.0058;223.55;2.3335;0.3859;0.0075;0;0;692;[];3;0;2026-01-29T12:32:08.753833;0;1.0213;0.0025;0;0;0;0;0;0;0;0;0;0;0;0.0995;0;0;0;0;0;4.6567;5.805;0.0079;0;0.1457;0.0003;0.2304;0.1713;0.0717;19.551;0.0655;8.83;0.208;0.2867;0.0033;317.4;0.038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99.5;0;0
T2-L10P10B1;281.8;11.738;0.028;0.0022;0.2141;0.0064;241.35;3.8891;0.7159;0.0102;0;0;693;[];3;0;2026-01-29T12:32:08.753833;140.1;1.0417;0.0012;0;0;0;0;0;0;440;0.3184;-449.85;0;0;0.1035;0;0;0;0;0;6.4007;5.122;0.0088;0;0.0665;0.0011;0.2646;0.1326;0.0746;15.6532;0.0741;7.082;0.2101;0.3314;0.004;354.9333;0.0806;0;0;2026-02-01T12:50:55.448702;T2-L10P10C1;0;0;0;433.2068;0;0;70.5035;14.4905;0;0;0;0;16334.8478;0;0;0;19072.5507;0;0;48.4529;0.2707;0;0;0;0;5.049;0.05;2026-02-01T12:50:56.028251;1.8951;14.2198;0;17.9084;0;0;24022.2973;0;0;0;479.318;346.6629;0;0;0;0;1;0;0;Масса образца (g) из пробы C;0;103.5;0;0
T2-L10P10B2;295.05;9.2631;0.0277;0.0009;0.2142;0.0066;239.75;4.0305;0.7332;0.0071;0;0;694;[];3;0;2026-01-29T12:32:08.753833;187.005;1.0457;0.0006;0;0;0;0;0;0;435;0.4299;-371.9925;0;0;0.1036;0;0;0;0;0;6.5893;4.9145;0.009;0;0.053;0.0007;0.2563;0.1759;0.057;16.7804;0.0736;9.603;0.2083;0.3362;0.0028;363.9667;0.0852;0;0;2026-02-01T12:50:55.448709;T2-L10P10C2;0;0;0;594.7066;0;0;94.378;19.3323;0;0;0;0;21638.2475;0;0;0;26629.2593;0;0;66.1738;0.2527;0;0;0;0;5.1444;0.05;2026-02-01T12:50:56.028276;2.5;18.7998;0;23.1319;0;0;32849.2243;0;0;0;866.7032;443.5502;0;0;0;0;1;0;0;Масса образца (g) из пробы C;0;103.6;0;0
T2-7C1;0;0;0;0;0;0;0;0;0;0;0;0;695;[];3;0;2026-01-29T12:32:08.753833;186.38;0;0;0;0;2026-01-28 09:38:41;1;0;0;149.44;1.2472;55.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-7C2;0;0;0;0;0;0;0;0;0;0;0;0;696;[];3;0;2026-01-29T12:32:08.753833;188.45;0;0;0;0;2026-01-28 09:38:53;1;0;0;149.64;1.2594;58.215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L6P6C1;0;0;0;0;0;0;0;0;0;0;0;0;697;[];3;0;2026-01-29T12:32:08.753833;575.24;0;0;0;0;2026-01-29 02:02:17;1;0;0;477;1.206;147.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L6P6C2;0;0;0;0;0;0;0;0;0;0;0;0;698;[];3;0;2026-01-29T12:32:08.753833;475.48;0;0;0;0;2026-01-29 02:02:28;1;0;0;450;1.0566;38.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L7C1;0;0;0;0;0;0;0;0;0;0;0;0;699;[];3;0;2026-01-29T12:32:08.753833;289.42;0;0;0;0;2026-01-29 02:32:55;1;0;0;205.44;1.4088;125.97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L7C2;0;0;0;0;0;0;0;0;0;0;0;0;700;[];3;0;2026-01-29T12:32:08.753833;295.17;0;0;0;0;2026-01-29 02:33:01;1;0;0;207.64;1.4215;131.295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L7P7C1;0;0;0;0;0;0;0;0;0;0;0;0;701;[];3;0;2026-01-29T12:32:08.753833;529.07;0;0;0;0;2026-01-29 02:34:13;1;0;0;420;1.2597;163.605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L7P7C2;0;0;0;0;0;0;0;0;0;0;0;0;702;[];3;0;2026-01-29T12:32:08.753833;528.31;0;0;0;0;2026-01-29 02:34:19;1;0;0;415;1.273;169.965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-7B1;60.377;0.1414;0.0421;0.0085;0.8088;0.0051;556;7.8489;1.124;0.0083;0;0;703;[];3;0;2026-01-29T12:32:08.753833;55.41;0.9663;0.0091;0;0;0;0;0;0;149.44;0.3708;-141.045;0;0;0.0988;0;0;0;0;0;19.9301;10.275;0.0254;0;0.1909;0.0051;0.0259;0.1701;0.0934;1.5716;0.0011;6.8597;0.332;0.9613;0.0005;78.9;0.3453;0;0;2026-02-01T12:50:55.448435;T2-7C1;0;0.0006;0.0028;558.8699;3.131;0.0015;27.0965;22.68;0.0001;0.0084;0;562708.7399;15591.0729;0;0.0252;20067;1693.0615;0.0009;0.0015;31.5186;0.014;0.0168;0;87.7979;0.0023;2.6191;0.05;2026-02-01T12:50:56.028312;1.1805;9.3098;0;0.7263;0.0645;0;2212.4742;0.0421;0.0421;0.0003;192.3563;288.1264;0;0;0;0;1;0;0;Масса образца (g) из пробы C;0;0;0.0009;0.0252
T2-8C1;0;0;0;0;0;0;0;0;0;0;0;0;704;[];3;0;2026-01-29T12:32:08.753833;194.61;0;0;0;0;2026-01-29 02:47:42;1;0;0;149.75;1.2996;67.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-8C2;0;0;0;0;0;0;0;0;0;0;0;0;705;[];3;0;2026-01-29T12:32:08.753833;193.22;0;0;0;0;2026-01-29 02:47:48;1;0;0;149.71;1.2906;65.265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-9C1;0;0;0;0;0;0;0;0;0;0;0;0;706;[];3;0;2026-01-29T12:32:08.753833;194.49;0;0;0;0;0;0;0;0;149.44;1.3015;67.575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-9C2;0;0;0;0;0;0;0;0;0;0;0;0;707;[];3;0;2026-01-29T12:32:08.753833;195.8;0;0;0;0;0;0;0;0;149.53;1.3094;69.405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-10C1;0;0;0;0;0;0;0;0;0;0;0;0;708;[];3;0;2026-01-29T12:32:08.753833;192.89;0;0;0;0;0;0;0;0;149.61;1.2893;64.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-10C2;0;0;0;0;0;0;0;0;0;0;0;0;709;[];3;0;2026-01-29T12:32:08.753833;195.07;0;0;0;0;0;0;0;0;149.62;1.3038;68.175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-11C1;0;0;0;0;0;0;0;0;0;0;0;0;710;[];3;0;2026-01-29T12:32:08.753833;193.12;0;0;0;0;0;0;0;0;149.35;1.2931;65.655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-11C2;0;0;0;0;0;0;0;0;0;0;0;0;711;[];3;0;2026-01-29T12:32:08.753833;192.76;0;0;0;0;0;0;0;0;149.24;1.2916;65.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-12C1;0;0;0;0;0;0;0;0;0;0;0;0;712;[];3;0;2026-01-29T12:32:08.754837;190.77;0;0;0;0;0;0;0;0;149.46;1.2764;61.965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-12C2;0;0;0;0;0;0;0;0;0;0;0;0;713;[];3;0;2026-01-29T12:32:08.754837;191.67;0;0;0;0;0;0;0;0;149.11;1.2854;63.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L9C1;0;0;0;0;0;0;0;0;0;0;0;0;714;[];3;0;2026-01-29T12:32:08.754837;321.45;0;0;0;0;0;0;0;0;218.44;1.4716;154.515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L9C2;0;0;0;0;0;0;0;0;0;0;0;0;715;[];3;0;2026-01-29T12:32:08.754837;324.6;0;0;0;0;0;0;0;0;219.53;1.4786;157.605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L10C1;0;0;0;0;0;0;0;0;0;0;0;0;716;[];3;0;2026-01-29T12:32:08.754837;312.49;0;0;0;0;0;0;0;0;214.61;1.4561;146.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L10C2;0;0;0;0;0;0;0;0;0;0;0;0;717;[];3;0;2026-01-29T12:32:08.754837;320.19;0;0;0;0;0;0;0;0;217.62;1.4713;153.855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L11C1;0;0;0;0;0;0;0;0;0;0;0;0;718;[];3;0;2026-01-29T12:32:08.754837;320.08;0;0;0;0;0;0;0;0;218.35;1.4659;152.595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L11C2;0;0;0;0;0;0;0;0;0;0;0;0;719;[];3;0;2026-01-29T12:32:08.754837;314.2;0;0;0;0;0;0;0;0;215.24;1.4598;148.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L12C1;0;0;0;0;0;0;0;0;0;0;0;0;720;[];3;0;2026-01-29T12:32:08.754837;304.85;0;0;0;0;0;0;0;0;211.46;1.4416;140.085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L12C2;0;0;0;0;0;0;0;0;0;0;0;0;721;[];3;0;2026-01-29T12:32:08.754837;309.43;0;0;0;0;0;0;0;0;213.11;1.452;144.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L9P9C1;0;0;0;0;0;0;0;0;0;0;0;0;722;[];3;0;2026-01-29T12:32:08.754837;577.99;0;0;0;0;0;0;0;0;470;1.2298;161.985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L9P9C2;0;0;0;0;0;0;0;0;0;0;0;0;723;[];3;0;2026-01-29T12:32:08.754837;599.29;0;0;0;0;0;0;0;0;450;1.3318;223.935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L10P10C1;0;0;0;0;0;0;0;0;0;0;0;0;724;[];3;0;2026-01-29T12:32:08.754837;533.4;0;0;0;0;0;0;0;0;440;1.2123;140.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T2-L10P10C2;0;0;0;0;0;0;0;0;0;0;0;0;725;[];3;0;2026-01-29T12:32:08.754837;559.67;0;0;0;0;0;0;0;0;435;1.2866;187.005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
